Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Finance,2028-05-12,1026.7425618304474,1027.3948756270463,1026.402390926448,1027.1257230928381,2079500,1028.5135494368649,1027.3499865287763,2.634803973061755,1028.5135494368649,-1.3878263440267347,2.307869682172395,3282,40.13254439412239,Neutral,Other,1022.8998582217545
Retail,2028-05-13,1022.7675852724021,1023.0886960170754,1022.6830574763212,1022.8998582217545,4286996,1027.9625785768803,1026.5408722911359,3.1788669465877457,1027.9625785768803,-5.062720355125862,-4.225864871083672,3212,19.257609734684035,Positive,Earnings,1021.3803968123347
Energy,2028-05-14,1021.5632768053811,1023.0434334785591,1019.6285307679623,1021.3803968123347,2926823,1027.0710404545011,1025.6026040222628,3.6648427343143624,1027.0710404545011,-5.690643642166492,-1.5194614094198187,2305,35.6089673754747,Positive,Earnings,1023.118705334345
Tech,2028-05-15,1022.1479214340349,1024.955500418508,1021.5523852762892,1023.118705334345,2678176,1026.2680448732674,1025.150986079005,3.5500484153697918,1026.2680448732674,-3.1493395389223906,1.7383085220103567,3401,16.983943330124795,Negative,Product Launch,1027.7336962737684
Energy,2028-05-16,1026.5412435192932,1029.033272367297,1027.397460078573,1027.7336962737684,4476732,1025.9499539537926,1025.62056975078,3.214055660431793,1025.9499539537926,1.7837423199757723,4.614990939423365,2601,10.63058213129514,Neutral,Earnings,1028.275283689119
Energy,2028-05-17,1028.448342353518,1028.4821519188401,1027.2507625613666,1028.275283689119,1958904,1025.8015398199827,1026.1032450122962,3.0486099758335365,1025.8015398199827,2.4737438691363423,0.5415874153507048,4390,90.67423725725538,Neutral,Earnings,1027.319277806661
Tech,2028-05-18,1027.5652849469443,1028.1233322404373,1026.3445281908184,1027.319277806661,3837689,1025.4902963213176,1026.3243418839988,2.65711846307703,1025.4902963213176,1.82898148534332,-0.9560058824581574,4203,99.76503383754735,Neutral,Regulation,1027.4534849244512
Retail,2028-05-19,1028.4855949918774,1028.9113633246616,1026.2033018190782,1027.4534849244512,4894106,1025.3569013368287,1026.5296406186264,2.50216688466898,1025.3569013368287,2.09658358762249,0.1342071177903108,2711,16.41144395957903,Neutral,Product Launch,1030.7032377627474
Tech,2028-05-20,1030.782285200681,1032.2628795307676,1028.810863974765,1030.7032377627474,1229602,1026.0827517328685,1027.288476463012,2.9060452813149884,1026.0827517328685,4.620486029878975,3.2497528382962173,3465,5.452255887827972,Neutral,Product Launch,1029.9113094044985
Finance,2028-05-21,1030.3211792631275,1030.1477466490808,1028.7517665209737,1029.9113094044985,4488271,1026.5920973322518,1027.765355179646,3.099631685590435,1026.5920973322518,3.319212072246728,-0.7919283582489243,2402,32.973110714621235,Negative,Product Launch,1028.812925391198
Retail,2028-05-22,1028.715189069405,1028.8129868288888,1027.7324908576406,1028.812925391198,3932379,1026.7608175620876,1027.9558224908371,3.176862619565369,1026.7608175620876,2.052107829110355,-1.0983840133005742,2613,46.16591807614153,Neutral,Earnings,1028.347438346834
Energy,2028-05-23,1028.4960519576266,1029.7717124385952,1028.2467924809646,1028.347438346834,3935137,1027.3055755745957,1028.0270253737456,2.8958754288985165,1027.3055755745957,1.0418627722383462,-0.46548704436395383,4844,20.48212470758545,Positive,Earnings,1026.9407811303167
Tech,2028-05-24,1027.7744095511914,1027.653973482289,1026.8149661782807,1026.9407811303167,3069102,1027.861614006394,1027.8295264203948,2.0387467485562514,1027.861614006394,-0.9208328760771565,-1.4066572165172602,4670,30.142491179855845,Positive,Other,1027.6861217623064
Energy,2028-05-25,1026.6241253532435,1028.195084425543,1027.3114281796527,1027.6861217623064,2557504,1028.31835564919,1027.803452846197,1.1952628867710788,1028.31835564919,-0.6322338868835686,0.7453406319896203,3801,20.08707356916577,Neutral,Merger,1031.4354786792455
Energy,2028-05-26,1031.6422868080315,1031.4612736188246,1031.3705371358622,1031.4354786792455,2152552,1028.6885338897378,1028.4638211794784,1.5225048957378444,1028.6885338897378,2.746944789507779,3.7493569169391776,4650,77.42605684324514,Negative,Merger,1032.5816372254776
Health,2028-05-27,1033.6494305905162,1033.6622360390006,1031.0949314343377,1032.5816372254776,1155183,1029.1191692433736,1029.2125150060238,1.9434562623879377,1029.1191692433736,3.4624679821040445,1.1461585462320727,2176,71.25779432472608,Negative,Merger,1032.5769302212248
Energy,2028-05-28,1032.7179473308295,1034.2792316920768,1031.1302696132368,1032.5769302212248,4783582,1029.64493448483,1029.824226863333,2.106746071791798,1029.64493448483,2.9319957363948106,-0.004707004252850311,2448,63.49515157609817,Neutral,Regulation,1032.4933076833938
Finance,2028-05-29,1033.3185941650102,1034.408570975939,1032.2211952145306,1032.4933076833938,4403171,1030.1489167607244,1030.3095142851623,2.126975120199892,1030.1489167607244,2.3443909226693904,-0.08362253783093365,2742,38.721785707920475,Positive,Earnings,1029.8669260660004
Tech,2028-05-30,1029.5523199912357,1030.998415967227,1028.1947682644097,1029.8669260660004,2692832,1030.0652855910496,1030.22904369986,2.119185213203937,1030.0652855910496,-0.19835952504922716,-2.626381617393463,3564,90.90409413142359,Neutral,Other,1032.1331456202947
Tech,2028-05-31,1032.117121873213,1033.1620682757746,1031.8235735506025,1032.1331456202947,3158752,1030.2874692126293,1030.57524404903,2.2155309002158474,1030.2874692126293,1.8456764076654508,2.2662195542943664,3978,96.953254153502,Neutral,Other,1032.4774712262692
Tech,2028-06-01,1032.4942335774635,1032.6475839972477,1031.8751200522745,1032.4774712262692,1574310,1030.6539237961363,1030.9211035358007,2.247372150584149,1030.6539237961363,1.823547430132976,0.3443256059745181,4348,17.3639312625412,Neutral,Merger,1032.616511399088
Energy,2028-06-02,1031.5077158594086,1033.7142570021733,1032.1185576007654,1032.616511399088,4804287,1031.0808311013618,1031.2293595109438,2.1644991914440133,1031.0808311013618,1.5356802977262305,0.13904017281879533,4754,22.301264141187804,Negative,Regulation,1039.5027265347776
Health,2028-06-03,1038.9186376208525,1040.2626846927085,1038.7581123376315,1039.5027265347776,3934481,1032.337025641808,1032.7336080607317,2.9846565490488994,1032.337025641808,7.165700892969653,6.886215135689554,2306,52.563102800036965,Negative,Regulation,1040.600232351509
Health,2028-06-04,1040.051794811817,1041.814502913276,1040.090904819729,1040.600232351509,1824470,1033.628436700728,1034.1639033863275,3.4983460447901633,1033.628436700728,6.971795650781132,1.0975058167314273,2750,9.125056928224529,Positive,Merger,1039.5966502513188
Tech,2028-06-05,1040.007683290335,1040.3741029470718,1038.618748398442,1039.5966502513188,3220475,1034.4445538579355,1035.1516755435987,3.862869707591813,1034.4445538579355,5.152096393383317,-1.003582100190215,2868,43.64483988231128,Positive,Merger,1039.2439350589077
Health,2028-06-06,1039.6800116117497,1039.7245333058083,1038.4291192961985,1039.2439350589077,4331838,1035.1107836412784,1035.8957227282003,4.0745939360205075,1035.1107836412784,4.1331514176292785,-0.3527151924110967,2213,58.179126477771014,Neutral,Earnings,1042.0408264773014
Health,2028-06-07,1042.2028446986546,1042.230757027758,1040.0676874957428,1042.0408264773014,2693142,1036.0571732668861,1037.0130143189458,4.497769682005469,1036.0571732668861,5.983653210415241,2.7968914183936704,3617,52.20735711373331,Positive,Regulation,1042.767367298377
Health,2028-06-08,1043.1794187468047,1043.3972041875547,1042.6555145981206,1042.767367298377,1897486,1037.0845792283842,1038.0592603152058,4.759076999180204,1037.0845792283842,5.682788069992739,0.7265408210755595,3663,33.090858307802606,Neutral,Other,1040.390811341742
Finance,2028-06-09,1040.3087366353811,1040.5841010103175,1040.1064485889672,1040.390811341742,4415769,1038.1369677559585,1038.483178683667,4.104208713048345,1038.1369677559585,2.253843585783443,-2.376555956635002,4530,54.244580607720685,Positive,Merger,1042.7292692108924
Finance,2028-06-10,1043.3302350456622,1043.0830631125405,1042.6236174230753,1042.7292692108924,1588829,1039.1965801150184,1039.2551951431624,3.732981104573592,1039.1965801150184,3.532689095874048,2.3384578691504885,3597,95.88009542588478,Neutral,Earnings,1041.8929810398145
Retail,2028-06-11,1041.8973752611305,1043.8676533569735,1040.6412986498497,1041.8929810398145,4252696,1040.138131096373,1039.7347925789172,2.956636650118301,1040.138131096373,1.7548499434415135,-0.8362881710779675,4180,20.601740429137607,Negative,Other,1046.1395765922496
Energy,2028-06-12,1046.168508615963,1047.0277837060628,1046.0305580374222,1046.1395765922496,2587756,1041.490437615689,1040.8992987631593,2.1037151918279777,1041.490437615689,4.649138976560607,4.24659555243511,3672,65.48313583940036,Neutral,Regulation,1048.799672723679
Finance,2028-06-13,1048.6668764070478,1049.8634162566889,1047.1267932489266,1048.799672723679,4022927,1042.4201322345791,1042.3357303923447,2.993718612059313,1042.4201322345791,6.3795404890997816,2.660096131429327,2511,4.339669415605185,Negative,Merger,1048.4050289323613
Retail,2028-06-14,1048.7472541711795,1050.1522659898358,1047.3811516709975,1048.4050289323613,3069542,1043.2006118926643,1043.4392392178022,3.4492612427331903,1043.2006118926643,5.204417039697091,-0.3946437913175487,4258,6.641640448143493,Negative,Merger,1051.4670616558315
Health,2028-06-15,1051.256462247525,1053.4581994568127,1050.4130464066684,1051.4670616558315,4170543,1044.3876530331156,1044.8988432974438,4.059715556114599,1044.3876530331156,7.079408622715846,3.062032723470111,2986,55.1828224223585,Positive,Earnings,1052.1027726768864
Tech,2028-06-16,1052.5909883654854,1053.2682015755759,1050.979583661462,1052.1027726768864,1832044,1045.6735367949136,1046.2086486391606,4.279951707930883,1045.6735367949136,6.429235881972772,0.6357110210549308,4764,10.493918032794946,Positive,Earnings,1054.3083200271308
Energy,2028-06-17,1053.7422454567727,1055.933267669219,1053.9666926145183,1054.3083200271308,2475149,1046.9002861498964,1047.681316164246,4.843961154722834,1046.9002861498964,7.408033877234402,2.2055473502443874,2252,2.2346788426857334,Negative,Regulation,1055.7777856617197
Tech,2028-06-18,1055.2283275343557,1056.431667710393,1055.3824050554906,1055.7777856617197,1468304,1048.2013279862308,1049.153401527423,5.333099138258459,1048.2013279862308,7.576457675488882,1.4694656345889143,2037,17.151299764802218,Neutral,Merger,1054.5850723517378
Finance,2028-06-19,1054.9287857293011,1055.1965602666323,1053.947437705992,1054.5850723517378,3899851,1049.6207540872301,1050.1409780409347,4.8941896965774925,1049.6207540872301,4.96431826450771,-1.1927133099818548,2628,56.48491709995744,Neutral,Earnings,1053.797972687103
Tech,2028-06-20,1053.7537005798115,1054.603380129092,1052.6109798554594,1053.797972687103,1804700,1050.7276244348514,1050.8058861584198,4.387897583640702,1050.7276244348514,3.0703482522517334,-0.7870996646347521,2986,70.33409545189325,Positive,Merger,1056.3578943222653
Tech,2028-06-21,1056.1309486141888,1057.7029088476127,1055.9376587703848,1056.3578943222653,3735903,1052.1741157630963,1051.8153421882098,3.4320135052418195,1052.1741157630963,4.1837785591690135,2.5599216351622545,3725,20.247856414138,Neutral,Regulation,1056.1883436580524
Health,2028-06-22,1056.63337252429,1057.5527270365626,1055.955680203786,1056.1883436580524,2980343,1053.1789924696766,1052.6104333645449,2.8984486451155114,1053.1789924696766,3.009351188375831,-0.1695506642129203,4093,66.82594372081745,Neutral,Merger,1055.8810467315684
Tech,2028-06-23,1055.5774160245253,1056.5115256008673,1053.9408129587316,1055.8810467315684,1464151,1053.8871298704657,1053.2050903403672,2.554236370944711,1053.8871298704657,1.9939168611026616,-0.30729692648401397,3477,18.247633109922933,Neutral,Other,1054.4708015728697
Finance,2028-06-24,1054.3707009457196,1054.737221421143,1054.4268379432506,1054.4708015728697,1881779,1054.4937071345166,1053.4352196553675,1.6774647913478533,1054.4937071345166,-0.022905561646894057,-1.4102451586986717,3701,61.34574266312571,Negative,Merger,1055.8179997040565
Tech,2028-06-25,1056.5176136790922,1057.0827922169876,1054.2126048933844,1055.8179997040565,4336460,1054.928800939339,1053.8684523914926,1.3343785445772736,1054.928800939339,0.8891987647175483,1.3471981311868149,2304,41.195967989579884,Negative,Product Launch,1060.4430495425427
Energy,2028-06-26,1061.2126207154479,1060.69970126692,1058.8669792433927,1060.4430495425427,2245175,1055.7628286259046,1055.0638336916836,1.8705190901705966,1055.7628286259046,4.6802209166380635,4.62504983848612,3738,65.37995093336167,Neutral,Product Launch,1058.8079837140342
Energy,2028-06-27,1059.5941828191694,1059.964968730493,1058.213555486344,1058.8079837140342,3291603,1056.212794994595,1055.7445882412019,2.0172107232394314,1056.212794994595,2.595188719439193,-1.6350658285084592,4280,99.50527524792473,Positive,Regulation,1059.3564226273797
Energy,2028-06-28,1059.2153597389129,1060.7432668834924,1059.085169395365,1059.3564226273797,3453838,1056.570658691161,1056.4012854023251,2.2369311626594874,1056.570658691161,2.7857639362187,0.5484389133455352,2244,93.7816965232562,Neutral,Regulation,1062.6808637382105
Retail,2028-06-29,1063.2962151907027,1064.0820867309994,1062.3896064447997,1062.6808637382105,3793783,1057.3802378298083,1057.5430269179406,2.8259239988730873,1057.3802378298083,5.300625908402253,3.324441110830776,3744,0.4281757836103628,Positive,Regulation,1063.0215809557192
Tech,2028-06-30,1062.5471045418349,1064.5285251770383,1061.6267177212449,1063.0215809557192,4474484,1058.30259865667,1058.539127652082,3.025029876601937,1058.30259865667,4.71898229904923,0.34071721750865436,4807,88.54387643623058,Negative,Other,1064.4263245482186
Finance,2028-07-01,1063.9728731108576,1066.17204339135,1063.1407113660464,1064.4263245482186,1138307,1059.1094416792653,1059.6095270877431,3.4891170325979686,1059.1094416792653,5.316882868953371,1.4047435924994716,4886,6.649079517476652,Neutral,Other,1062.801537491925
Energy,2028-07-02,1061.626309565613,1063.8014554758547,1061.2360461434223,1062.801537491925,2137333,1059.7707610626526,1060.189892615776,3.5006469810972596,1059.7707610626526,3.030776429272464,-1.6247870562935987,4205,95.3046586159845,Neutral,Merger,1064.1581516863403
Health,2028-07-03,1064.9945857872895,1065.6186500653994,1062.283189341542,1064.1581516863403,3506785,1060.5984715581296,1060.9113942649694,3.457022415646714,1060.5984715581296,3.55968012821063,1.356614194415215,3024,28.18256790996847,Positive,Earnings,1064.283863156331
Health,2028-07-04,1063.851873231793,1065.5222086270628,1062.900008429798,1064.283863156331,3981659,1061.5797777164757,1061.524570427035,2.8667284849988,1061.5797777164757,2.704085439855362,0.12571146999084704,2216,38.20348304112709,Positive,Product Launch,1066.755323147691
Finance,2028-07-05,1066.6920568578173,1067.1286030272863,1066.443620074588,1066.755323147691,3393905,1062.6735100608391,1062.4756163762452,2.4852647991145003,1062.6735100608391,4.081813086851753,2.4714599913597795,4975,9.163820517572784,Neutral,Product Launch,1069.6300952508204
Finance,2028-07-06,1069.1749330798564,1069.6814745405593,1069.1432100172897,1069.6300952508204,3986369,1063.5922146316668,1063.7764307170771,3.1722374261826505,1063.5922146316668,6.037880619153611,2.874772103129544,2506,11.22727583289096,Neutral,Product Launch,1075.3092225348578
Energy,2028-07-07,1075.656805159023,1075.8783053062116,1073.6248350731116,1075.3092225348578,4399928,1065.2423385137495,1065.8733019566735,4.443948857850489,1065.2423385137495,10.066884021108308,5.6791272840373495,2760,72.67405652293196,Positive,Merger,1076.9684888812849
Energy,2028-07-08,1076.7806720509261,1077.85455629396,1076.5498767296165,1076.9684888812849,4048558,1067.00354513914,1067.890608670239,5.266015169706328,1067.00354513914,9.964943742144897,1.6592663464271027,4951,94.43322357482916,Negative,Merger,1078.120081514449
Energy,2028-07-09,1077.4676730692327,1079.3542934033064,1077.97503688054,1078.120081514449,2596509,1068.5474669167638,1069.7505128237317,6.061106461545031,1068.5474669167638,9.572614597685288,1.1515926331642277,4628,61.074849495430946,Positive,Regulation,1079.0088501176037
